county_state_id,pop_hispan_prop,pop_un_st,state_name,county_name,pop_un_co,state_id,county_id,pop_co,pop_st,state_abbrev,semester,snap_beneficiaries,snap_biannual_chan,sem,pop_un_co_per,pop_un_st_per,year,month,date
48079,.3479792746113989,1597000,Texas,Cochran County,,48,079,2955,26956435,TX,0117,562,-10.22364217252396,Jan17,,5.924373901816023,2017,1,January2017
48081,.1242177722152691,1597000,Texas,Coke County,,48,081,3228,26956435,TX,0119,288,-4.000000000000004,Jan19,,5.924373901816023,2019,1,January2019
48083,.0905259124437207,1597000,Texas,Coleman County,,48,083,8476,26956435,TX,0717,1232,-6.382978723404253,Jul17,,5.924373901816023,2017,7,July2017
48085,.0497039619300575,1597000,Texas,Collin County,38000,48,085,886633,26956435,TX,0117,38005,1.503658992575185,Jan17,4.285877020142494,5.924373901816023,2017,1,January2017
48087,.1191910499139415,1597000,Texas,Collingsworth County,,48,087,3032,26956435,TX,0118,428,-4.677060133630285,Jan18,,5.924373901816023,2018,1,January2018
48089,.1411039685491154,1597000,Texas,Colorado County,,48,089,20792,26956435,TX,0717,2375,-2.862985685071573,Jul17,,5.924373901816023,2017,7,July2017
48091,.2394775832738847,1597000,Texas,Comal County,,48,091,124234,26956435,TX,0118,10120,10.26367400305077,Jan18,,5.924373901816023,2018,1,January2018
48093,.1064436870888484,1597000,Texas,Comanche County,,48,093,13506,26956435,TX,0717,1873,1.297998918334242,Jul17,,5.924373901816023,2017,7,July2017
48095,.2765008576329331,1597000,Texas,Concho County,,48,095,4142,26956435,TX,0118,269,-11.80327868852459,Jan18,,5.924373901816023,2018,1,January2018
48097,.0208539516471087,1597000,Texas,Cooke County,,48,097,38878,26956435,TX,0119,4356,-4.494628370971276,Jan19,,5.924373901816023,2019,1,January2019
48099,.0821427942290415,1597000,Texas,Coryell County,,48,099,75710,26956435,TX,0116,8006,1.367434793618627,Jan16,,5.924373901816023,2016,1,January2016
48101,.1425178147268409,1597000,Texas,Cottle County,,48,101,1560,26956435,TX,0116,243,7.52212389380531,Jan16,,5.924373901816023,2016,1,January2016
48103,.2452173913043478,1597000,Texas,Crane County,,48,103,4823,26956435,TX,0118,397,-2.933985330073352,Jan18,,5.924373901816023,2018,1,January2018
48105,.4455295138888889,1597000,Texas,Crockett County,,48,105,3836,26956435,TX,0717,362,-8.816120906801006,Jul17,,5.924373901816023,2017,7,July2017
48107,.3716407355021216,1597000,Texas,Crosby County,,48,107,5987,26956435,TX,0117,1335,-3.260869565217395,Jan17,,5.924373901816023,2017,1,January2017
48109,.6337858220211161,1597000,Texas,Culberson County,,48,109,2259,26956435,TX,0715,434,-2.252252252252251,Jul15,,5.924373901816023,2015,7,July2015
48111,.1668963405297811,1597000,Texas,Dallam County,,48,111,7052,26956435,TX,0718,593,-11.49253731343284,Jul18,,5.924373901816023,2018,7,July2018
48113,.0993242804612093,1597000,Texas,Dallas County,247000,48,113,2513054,26956435,TX,0116,386699,-2.853116144462087,Jan16,9.828678571968609,5.924373901816023,2016,1,January2016
48115,.3787979462398067,1597000,Texas,Dawson County,,48,115,13317,26956435,TX,0115,1994,,Jan15,,5.924373901816023,2015,1,January2015
48117,.407698199923401,1597000,Texas,Deaf Smith County,,48,117,19039,26956435,TX,0119,2702,-1.888162672476401,Jan19,,5.924373901816023,2019,1,January2019
48119,.0041330853482124,1597000,Texas,Delta County,,48,119,5226,26956435,TX,0115,734,,Jan15,,5.924373901816023,2015,1,January2015
48121,.0446909468432751,1597000,Texas,Denton County,30000,48,121,754650,26956435,TX,0118,42210,1.082427319316048,Jan18,3.975352812562115,5.924373901816023,2018,1,January2018
48123,.2308099243506322,1597000,Texas,DeWitt County,,48,123,20660,26956435,TX,0716,3090,2.081268582755214,Jul16,,5.924373901816023,2016,7,July2016
48125,.1776223776223776,1597000,Texas,Dickens County,,48,125,2237,26956435,TX,0716,298,15.05791505791505,Jul16,,5.924373901816023,2016,7,July2016
48127,.7781296736166095,1597000,Texas,Dimmit County,,48,127,10842,26956435,TX,0115,2691,,Jan15,,5.924373901816023,2015,1,January2015
48129,.0368098159509202,1597000,Texas,Donley County,,48,129,3506,26956435,TX,0116,450,.222717149220486,Jan16,,5.924373901816023,2016,1,January2016
48131,.8576336182791404,1597000,Texas,Duval County,,48,131,11510,26956435,TX,0716,3315,10.05976095617529,Jul16,,5.924373901816023,2016,7,July2016
48133,.0476899383983573,1597000,Texas,Eastland County,,48,133,18252,26956435,TX,0717,2929,-1.413665432514299,Jul17,,5.924373901816023,2017,7,July2017
48135,.2147603817428809,1597000,Texas,Ector County,,48,135,153177,26956435,TX,0115,17667,,Jan15,,5.924373901816023,2015,1,January2015
48137,.4756517461878997,1597000,Texas,Edwards County,,48,137,2028,26956435,TX,0117,296,3.4965034965035,Jan17,,5.924373901816023,2017,1,January2017
48139,.0966494845360825,1597000,Texas,Ellis County,,48,139,160225,26956435,TX,0117,16704,.5054151624548808,Jan17,,5.924373901816023,2017,1,January2017
48141,.6194504356201749,1597000,Texas,El Paso County,67000,48,141,833592,26956435,TX,0119,166640,-1.678614626663122,Jan19,8.037505158398833,5.924373901816023,2019,1,January2019
48143,.0404284583003376,1597000,Texas,Erath County,,48,143,40641,26956435,TX,0716,3791,2.431775195892993,Jul16,,5.924373901816023,2016,7,July2016
48145,.0941714030981834,1597000,Texas,Falls County,,48,145,17265,26956435,TX,0119,2816,.7874015748031482,Jan19,,5.924373901816023,2019,1,January2019
48147,.0133415688696726,1597000,Texas,Fannin County,,48,147,33757,26956435,TX,0716,3949,-1.912568306010931,Jul16,,5.924373901816023,2016,7,July2016
48149,.0514018691588785,1597000,Texas,Fayette County,,48,149,24909,26956435,TX,0717,1925,-3.653653653653655,Jul17,,5.924373901816023,2017,7,July2017
48151,.1879137667628586,1597000,Texas,Fisher County,,48,151,3847,26956435,TX,0115,351,,Jan15,,5.924373901816023,2015,1,January2015
48153,.3389261744966443,1597000,Texas,Floyd County,,48,153,6088,26956435,TX,0116,1263,-5.108940646130733,Jan16,,5.924373901816023,2016,1,January2016
48155,.1102873030583874,1597000,Texas,Foard County,,48,155,1320,26956435,TX,0717,176,2.923976608187129,Jul17,,5.924373901816023,2017,7,July2017
48157,.2030580348736489,1597000,Texas,Fort Bend County,36000,48,157,683756,26956435,TX,0716,51275,3.169014084507049,Jul16,5.265036065497049,5.924373901816023,2016,7,July2016
48159,.0113158276512404,1597000,Texas,Franklin County,,48,159,10571,26956435,TX,0718,1216,-10.05917159763313,Jul18,,5.924373901816023,2018,7,July2018
48161,.0202966958867161,1597000,Texas,Freestone County,,48,161,19585,26956435,TX,0717,2499,-2.306489444878812,Jul17,,5.924373901816023,2017,7,July2017
48163,.6960403167746581,1597000,Texas,Frio County,,48,163,18542,26956435,TX,0119,3413,-1.727613014684715,Jan19,,5.924373901816023,2019,1,January2019
48165,.3063117870722433,1597000,Texas,Gaines County,,48,165,19485,26956435,TX,0718,1589,-4.793289394847211,Jul18,,5.924373901816023,2018,7,July2018
48167,.1203142811865802,1597000,Texas,Galveston County,10000,48,167,314485,26956435,TX,0118,39498,5.674612729753581,Jan18,3.179801898341733,5.924373901816023,2018,1,January2018
48169,.2432533733133433,1597000,Texas,Garza County,,48,169,6614,26956435,TX,0115,675,,Jan15,,5.924373901816023,2015,1,January2015
48171,.1004286136565179,1597000,Texas,Gillespie County,,48,171,25732,26956435,TX,0117,1721,4.683698296836991,Jan17,,5.924373901816023,2017,1,January2017
48173,.2883435582822086,1597000,Texas,Glasscock County,,48,173,1253,26956435,TX,0716,42,-8.695652173913048,Jul16,,5.924373901816023,2016,7,July2016
48175,.3560562295397651,1597000,Texas,Goliad County,,48,175,7463,26956435,TX,0716,887,5.21945432977462,Jul16,,5.924373901816023,2016,7,July2016
48177,.2880412249007878,1597000,Texas,Gonzales County,,48,177,20370,26956435,TX,0118,3658,6.554034372269157,Jan18,,5.924373901816023,2018,1,January2018
48179,.0458750523470514,1597000,Texas,Gray County,,48,179,23028,26956435,TX,0716,3340,7.985774329130302,Jul16,,5.924373901816023,2016,7,July2016
48181,.0150229408882356,1597000,Texas,Grayson County,,48,181,124231,26956435,TX,0115,15730,,Jan15,,5.924373901816023,2015,1,January2015
48183,.0202508997011162,1597000,Texas,Gregg County,,48,183,123283,26956435,TX,0119,18702,-2.497262916427712,Jan19,,5.924373901816023,2019,1,January2019
48185,.0905261602128288,1597000,Texas,Grimes County,,48,185,27140,26956435,TX,0715,3767,3.460587750617972,Jul15,,5.924373901816023,2015,7,July2015
48187,.254174873683309,1597000,Texas,Guadalupe County,,48,187,147313,26956435,TX,0116,14272,2.839025796224237,Jan16,,5.924373901816023,2016,1,January2016
48189,.3407556270096463,1597000,Texas,Hale County,,48,189,35007,26956435,TX,0716,6384,1.948259342063241,Jul16,,5.924373901816023,2016,7,July2016
48191,.1505184125849124,1597000,Texas,Hall County,,48,191,3162,26956435,TX,0717,632,5.862646566164154,Jul17,,5.924373901816023,2017,7,July2017
48193,.0213330119320236,1597000,Texas,Hamilton County,,48,193,8232,26956435,TX,0716,965,-1.930894308943087,Jul16,,5.924373901816023,2016,7,July2016
48195,.1195039458850056,1597000,Texas,Hansford County,,48,195,5552,26956435,TX,0117,338,-10.58201058201058,Jan17,,5.924373901816023,2017,1,January2017
48197,.0800879396984925,1597000,Texas,Hardeman County,,48,197,3952,26956435,TX,0717,541,-.1845018450184477,Jul17,,5.924373901816023,2017,7,July2017
48199,.0140468063161514,1597000,Texas,Hardin County,,48,199,55624,26956435,TX,0119,6681,-4.611650485436892,Jan19,,5.924373901816023,2019,1,January2019
48201,.1531841666611325,1597000,Texas,Harris County,412000,48,201,4434257,26956435,TX,0716,670330,5.827598564610681,Jul16,9.291297279341274,5.924373901816023,2016,7,July2016
48203,.0153448770687841,1597000,Texas,Harrison County,,48,203,66431,26956435,TX,0717,11291,-2.939912318404536,Jul17,,5.924373901816023,2017,7,July2017
48205,.0446450965638325,1597000,Texas,Hartley County,,48,205,5966,26956435,TX,0718,121,-22.43589743589743,Jul18,,5.924373901816023,2018,7,July2018
48207,.1546925566343042,1597000,Texas,Haskell County,,48,207,5812,26956435,TX,0716,873,4.17661097852029,Jul16,,5.924373901816023,2016,7,July2016
48209,.3051787159924441,1597000,Texas,Hays County,,48,209,185686,26956435,TX,0717,14497,-.6986779916432595,Jul17,,5.924373901816023,2017,7,July2017
48211,.1027526395173454,1597000,Texas,Hemphill County,,48,211,4151,26956435,TX,0716,310,14.81481481481481,Jul16,,5.924373901816023,2016,7,July2016
48213,.0149634954001944,1597000,Texas,Henderson County,,48,213,79213,26956435,TX,0717,11927,-2.189601443332789,Jul17,,5.924373901816023,2017,7,July2017
48215,.8128128905615614,1597000,Texas,Hidalgo County,102000,48,215,828334,26956435,TX,0116,242835,-1.222339733159783,Jan16,12.31387338923671,5.924373901816023,2016,1,January2016
48217,.0565057544757033,1597000,Texas,Hill County,,48,217,34901,26956435,TX,0715,4791,1.139962001266626,Jul15,,5.924373901816023,2015,7,July2015
48219,.2761958997722095,1597000,Texas,Hockley County,,48,219,23377,26956435,TX,0117,3434,1.929355891956064,Jan17,,5.924373901816023,2017,1,January2017
48221,.0268149486282037,1597000,Texas,Hood County,,48,221,54217,26956435,TX,0715,5473,-2.128040057224612,Jul15,,5.924373901816023,2015,7,July2015
48223,.0145951035781544,1597000,Texas,Hopkins County,,48,223,35844,26956435,TX,0715,4637,4.249100719424459,Jul15,,5.924373901816023,2015,7,July2015
48225,.0362796537961344,1597000,Texas,Houston County,,48,225,22802,26956435,TX,0119,3510,-2.06473214285714,Jan19,,5.924373901816023,2019,1,January2019
48227,.2272003243650265,1597000,Texas,Howard County,,48,227,36423,26956435,TX,0715,3749,6.324446965399888,Jul15,,5.924373901816023,2015,7,July2015
48229,.5824780058651027,1597000,Texas,Hudspeth County,,48,229,3481,26956435,TX,0718,838,-8.013172338090014,Jul18,,5.924373901816023,2018,7,July2018
48231,.0249472508377808,1597000,Texas,Hunt County,,48,231,89068,26956435,TX,0718,11940,-1.208009266920407,Jul18,,5.924373901816023,2018,7,July2018
48233,.0549302807974494,1597000,Texas,Hutchinson County,,48,233,21782,26956435,TX,0117,2652,11.61616161616161,Jan17,,5.924373901816023,2017,1,January2017
48235,.1854256854256854,1597000,Texas,Irion County,,48,235,1631,26956435,TX,0118,66,-7.042253521126762,Jan18,,5.924373901816023,2018,1,January2018
48237,.0130939524838013,1597000,Texas,Jack County,,48,237,8866,26956435,TX,0716,991,8.781558726673989,Jul16,,5.924373901816023,2016,7,July2016
48239,.1867884961054524,1597000,Texas,Jackson County,,48,239,14678,26956435,TX,0115,1663,,Jan15,,5.924373901816023,2015,1,January2015
48241,.0124102530781976,1597000,Texas,Jasper County,,48,241,35640,26956435,TX,0718,5944,-5.108556832694767,Jul18,,5.924373901816023,2018,7,July2018
48243,.4717668488160291,1597000,Texas,Jeff Davis County,,48,243,2221,26956435,TX,0716,150,-10.71428571428571,Jul16,,5.924373901816023,2016,7,July2016
48245,.0407189216175736,1597000,Texas,Jefferson County,11000,48,245,252993,26956435,TX,0115,43152,,Jan15,4.347946385868384,5.924373901816023,2015,1,January2015
48247,.9053792569659442,1597000,Texas,Jim Hogg County,,48,247,5218,26956435,TX,0115,1409,,Jan15,,5.924373901816023,2015,1,January2015
48249,.6645103842023937,1597000,Texas,Jim Wells County,,48,249,41486,26956435,TX,0715,8834,15.10097719869707,Jul15,,5.924373901816023,2015,7,July2015
48251,.0409898888659611,1597000,Texas,Johnson County,,48,251,157544,26956435,TX,0118,18214,-.3174255691768879,Jan18,,5.924373901816023,2018,1,January2018
48253,.1466296038915914,1597000,Texas,Jones County,,48,253,19944,26956435,TX,0115,1984,,Jan15,,5.924373901816023,2015,1,January2015
48255,.4299271683954977,1597000,Texas,Karnes County,,48,255,14984,26956435,TX,0717,2587,1.650294695481347,Jul17,,5.924373901816023,2017,7,July2017
48257,.0423939510444701,1597000,Texas,Kaufman County,,48,257,111830,26956435,TX,0717,13116,1.462056161522396,Jul17,,5.924373901816023,2017,7,July2017
48259,.162473889746617,1597000,Texas,Kendall County,,48,259,39010,26956435,TX,0118,1767,1.029159519725553,Jan18,,5.924373901816023,2018,1,January2018
48261,.8287292817679558,1597000,Texas,Kenedy County,,48,261,558,26956435,TX,0717,64,0,Jul17,,5.924373901816023,2017,7,July2017
48263,.0777292576419214,1597000,Texas,Kent County,,48,263,667,26956435,TX,0119,39,-33.89830508474576,Jan19,,5.924373901816023,2019,1,January2019
48265,.1480779557155943,1597000,Texas,Kerr County,,48,265,50505,26956435,TX,0118,5505,2.91643297812676,Jan18,,5.924373901816023,2018,1,January2018
48267,.1740093526950529,1597000,Texas,Kimble County,,48,267,4453,26956435,TX,0117,438,.2288329519450905,Jan17,,5.924373901816023,2017,1,January2017
48269,.0964705882352941,1597000,Texas,King County,,48,269,274,26956435,TX,0115,8,,Jan15,,5.924373901816023,2015,1,January2015
48271,.5748135146994295,1597000,Texas,Kinney County,,48,271,3578,26956435,TX,0718,417,-9.347826086956523,Jul18,,5.924373901816023,2018,7,July2018
48273,.5263897838439459,1597000,Texas,Kleberg County,,48,273,31877,26956435,TX,0118,7008,2.74153349948687,Jan18,,5.924373901816023,2018,1,January2018
48275,.1769562769750422,1597000,Texas,Knox County,,48,275,3807,26956435,TX,0119,462,-7.042253521126762,Jan19,,5.924373901816023,2019,1,January2019
48277,.0092598959407733,1597000,Texas,Lamar County,,48,277,49626,26956435,TX,0119,7627,-2.205410950121811,Jan19,,5.924373901816023,2019,1,January2019
48279,.3070353134410074,1597000,Texas,Lamb County,,48,279,13561,26956435,TX,0718,2255,-7.88398692810458,Jul18,,5.924373901816023,2018,7,July2018
48281,.1069554352353186,1597000,Texas,Lampasas County,,48,281,20357,26956435,TX,0716,2483,1.38832176398529,Jul16,,5.924373901816023,2016,7,July2016
48283,.7370330068915488,1597000,Texas,La Salle County,,48,283,7319,26956435,TX,0715,1264,12.25577264653641,Jul15,,5.924373901816023,2015,7,July2015
48285,.0692485792464744,1597000,Texas,Lavaca County,,48,285,19654,26956435,TX,0115,1783,,Jan15,,5.924373901816023,2015,1,January2015
48287,.0601716581446311,1597000,Texas,Lee County,,48,287,16754,26956435,TX,0117,2067,7.37662337662337,Jan17,,5.924373901816023,2017,1,January2017
48289,.0181363352095059,1597000,Texas,Leon County,,48,289,16923,26956435,TX,0119,1893,-4.490413723511599,Jan19,,5.924373901816023,2019,1,January2019
48291,.0223623853211009,1597000,Texas,Liberty County,,48,291,78598,26956435,TX,0116,12115,3.813196229648663,Jan16,,5.924373901816023,2016,1,January2016
48293,.0344145569620253,1597000,Texas,Limestone County,,48,293,23469,26956435,TX,0118,3915,4.233226837060711,Jan18,,5.924373901816023,2018,1,January2018
48295,.0730217737652682,1597000,Texas,Lipscomb County,,48,295,3507,26956435,TX,0717,235,-22.69736842105263,Jul17,,5.924373901816023,2017,7,July2017
48297,.3203206329377473,1597000,Texas,Live Oak County,,48,297,11976,26956435,TX,0119,1611,7.400000000000007,Jan19,,5.924373901816023,2019,1,January2019
48299,.0261238170347003,1597000,Texas,Llano County,,48,299,19624,26956435,TX,0118,1932,-1.679389312977098,Jan18,,5.924373901816023,2018,1,January2018
48301,.1758241758241758,1597000,Texas,Loving County,,48,301,76,26956435,TX,0115,7,,Jan15,,5.924373901816023,2015,1,January2015
48303,.1957357748927566,1597000,Texas,Lubbock County,,48,303,294682,26956435,TX,0118,41189,.1166719331080923,Jan18,,5.924373901816023,2018,1,January2018
48305,.37931435212086,1597000,Texas,Lynn County,,48,305,5723,26956435,TX,0115,860,,Jan15,,5.924373901816023,2015,1,January2015
48307,.1907269605037207,1597000,Texas,McCulloch County,,48,307,8242,26956435,TX,0119,1051,-1.03578154425612,Jan19,,5.924373901816023,2019,1,January2019
48309,.0877355124388004,1597000,Texas,McLennan County,9000,48,309,243394,26956435,TX,0715,36186,-1.147352892968367,Jul15,3.697708242602529,5.924373901816023,2015,7,July2015
48311,.3447401774397972,1597000,Texas,McMullen County,,48,311,671,26956435,TX,0119,43,10.25641025641026,Jan19,,5.924373901816023,2019,1,January2019
48313,.075312235890694,1597000,Texas,Madison County,,48,313,13843,26956435,TX,0115,1789,,Jan15,,5.924373901816023,2015,1,January2015
48315,.0095559845559846,1597000,Texas,Marion County,,48,315,10191,26956435,TX,0117,2159,1.983939537080781,Jan17,,5.924373901816023,2017,1,January2017
48317,.3458582408198121,1597000,Texas,Martin County,,48,317,5451,26956435,TX,0118,617,-5.945121951219512,Jan18,,5.924373901816023,2018,1,January2018
48319,.1623676350800977,1597000,Texas,Mason County,,48,319,4064,26956435,TX,0717,326,35.26970954356847,Jul17,,5.924373901816023,2017,7,July2017
48321,.2105416193069176,1597000,Texas,Matagorda County,,48,321,36719,26956435,TX,0117,6032,2.410865874363322,Jan17,,5.924373901816023,2017,1,January2017
48323,.899080517593136,1597000,Texas,Maverick County,,48,323,56830,26956435,TX,0717,16624,-3.371308997907463,Jul17,,5.924373901816023,2017,7,July2017
48325,.4335175271973752,1597000,Texas,Medina County,,48,325,47920,26956435,TX,0118,6326,-4.325468844525105,Jan18,,5.924373901816023,2018,1,January2018
48327,.2864450127877238,1597000,Texas,Menard County,,48,327,2163,26956435,TX,0716,208,-5.454545454545457,Jul16,,5.924373901816023,2016,7,July2016
48329,.1486882567749375,1597000,Texas,Midland County,,48,329,155817,26956435,TX,0117,14409,3.878595631172943,Jan17,,5.924373901816023,2017,1,January2017
48331,.1051381312686961,1597000,Texas,Milam County,,48,331,24372,26956435,TX,0718,4220,-5.125899280575541,Jul18,,5.924373901816023,2018,7,July2018
48333,.0728166182711637,1597000,Texas,Mills County,,48,333,4871,26956435,TX,0715,377,-10.23809523809524,Jul15,,5.924373901816023,2015,7,July2015
48335,.2560617592693269,1597000,Texas,Mitchell County,,48,335,8995,26956435,TX,0117,1053,-1.219512195121952,Jan17,,5.924373901816023,2017,1,January2017
48337,.0137277426766226,1597000,Texas,Montague County,,48,337,19384,26956435,TX,0118,2286,-6.579485083776049,Jan18,,5.924373901816023,2018,1,January2018
48339,.033380808953435,1597000,Texas,Montgomery County,25000,48,339,518849,26956435,TX,0115,39916,,Jan15,4.818357556822891,5.924373901816023,2015,1,January2015
48341,.1762356754253964,1597000,Texas,Moore County,,48,341,22186,26956435,TX,0119,1841,-8.906481939633847,Jan19,,5.924373901816023,2019,1,January2019
48343,.016884270968624,1597000,Texas,Morris County,,48,343,12653,26956435,TX,0716,2518,6.876061120543286,Jul16,,5.924373901816023,2016,7,July2016
48345,.078974358974359,1597000,Texas,Motley County,,48,345,1022,26956435,TX,0119,118,-14.4927536231884,Jan19,,5.924373901816023,2019,1,January2019
48347,.0263646874225782,1597000,Texas,Nacogdoches County,,48,347,65556,26956435,TX,0117,10690,.4699248120300759,Jan17,,5.924373901816023,2017,1,January2017
48349,.0434794386953459,1597000,Texas,Navarro County,,48,349,48177,26956435,TX,0116,8973,-1.460575444761691,Jan16,,5.924373901816023,2016,1,January2016
48351,.0082239323977667,1597000,Texas,Newton County,,48,351,14138,26956435,TX,0119,2102,-.0475511174512611,Jan19,,5.924373901816023,2019,1,January2019
48353,.2084683275611663,1597000,Texas,Nolan County,,48,353,15017,26956435,TX,0115,2453,,Jan15,,5.924373901816023,2015,1,January2015
48355,.4895176048332693,1597000,Texas,Nueces County,9000,48,355,355667,26956435,TX,0717,65876,-1.242785398395918,Jul17,2.530456859927966,5.924373901816023,2017,7,July2017
48357,.0935544430538173,1597000,Texas,Ochiltree County,,48,357,10577,26956435,TX,0116,881,17.62349799732976,Jan16,,5.924373901816023,2016,1,January2016
